siteID,plotID,plotType,nlcdClass,elevation,collectDate,eventID,sampleID,samplingMethod,adultCount,nymphCount,larvaCount
DELA,DELA_008,distributed,woodyWetlands,25.3,2019-08-19T15:22:00Z,DELA.2019.34,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-03-23T17:00:00Z,DELA.2020.13,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2019-09-10T13:05:00Z,DELA.2019.37,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2019-09-10T13:38:00Z,DELA.2019.37,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2019-09-10T13:44:00Z,DELA.2019.37,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2019-09-10T14:28:00Z,DELA.2019.37,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2019-09-10T15:08:00Z,DELA.2019.37,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2019-09-10T16:00:00Z,DELA.2019.37,DELA_001.20190910,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2019-09-30T16:45:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2019-09-30T17:04:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2019-09-30T17:24:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2019-09-30T17:46:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2019-09-30T17:57:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2019-09-30T18:25:00Z,DELA.2019.40,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-04-13T17:00:00Z,DELA.2020.16,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-05-04T17:00:00Z,DELA.2020.19,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-05-28T17:00:00Z,DELA.2020.22,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-05-28T17:00:00Z,DELA.2020.22,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-05-28T17:48:00Z,DELA.2020.22,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-05-28T18:28:00Z,DELA.2020.22,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-05-28T19:13:00Z,DELA.2020.22,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-05-28T19:30:00Z,DELA.2020.22,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-06-15T17:00:00Z,DELA.2020.25,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-07-06T17:00:00Z,DELA.2020.28,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-08-03T15:16:00Z,DELA.2020.32,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-08-03T15:32:00Z,DELA.2020.32,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-08-03T16:14:00Z,DELA.2020.32,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-08-03T16:19:00Z,DELA.2020.32,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-08-03T17:00:00Z,DELA.2020.32,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-08-03T17:04:00Z,DELA.2020.32,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-08-19T14:50:00Z,DELA.2020.34,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-08-19T15:01:00Z,DELA.2020.34,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-08-19T15:43:00Z,DELA.2020.34,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-08-19T16:03:00Z,DELA.2020.34,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-08-19T16:27:00Z,DELA.2020.34,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-08-19T17:22:00Z,DELA.2020.34,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2020-09-08T15:15:00Z,DELA.2020.37,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2020-09-08T16:07:00Z,DELA.2020.37,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2020-09-08T17:07:00Z,DELA.2020.37,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2020-09-08T17:56:00Z,DELA.2020.37,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2020-09-08T19:30:00Z,DELA.2020.37,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2020-09-08T20:18:00Z,DELA.2020.37,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-03-01T18:00:00Z,DELA.2021.10,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-03-22T17:00:00Z,DELA.2021.13,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-04-12T17:00:00Z,DELA.2021.16,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-05-06T18:30:00Z,DELA.2021.19,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-05-26T14:26:00Z,DELA.2021.22,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-05-26T14:58:00Z,DELA.2021.22,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-05-26T15:13:00Z,DELA.2021.22,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-05-26T15:55:00Z,DELA.2021.22,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-05-26T15:56:00Z,DELA.2021.22,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-05-26T17:00:00Z,DELA.2021.22,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-07-08T13:53:00Z,DELA.2021.28,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-07-08T14:40:00Z,DELA.2021.28,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-07-08T15:37:00Z,DELA.2021.28,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-07-08T16:29:00Z,DELA.2021.28,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-07-08T17:00:00Z,DELA.2021.28,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-07-08T22:10:00Z,DELA.2021.28,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-07-28T14:30:00Z,DELA.2021.31,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-07-28T14:35:00Z,DELA.2021.31,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-07-28T15:13:00Z,DELA.2021.31,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-07-28T15:45:00Z,DELA.2021.31,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-07-28T15:50:00Z,DELA.2021.31,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-07-28T16:44:00Z,DELA.2021.31,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-08-18T14:50:00Z,DELA.2021.34,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-08-18T15:06:00Z,DELA.2021.34,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-08-18T15:39:00Z,DELA.2021.34,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-08-18T15:50:00Z,DELA.2021.34,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-08-18T16:19:00Z,DELA.2021.34,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-08-18T17:09:00Z,DELA.2021.34,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2021-09-10T13:56:00Z,DELA.2021.37,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2021-09-10T14:08:00Z,DELA.2021.37,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2021-09-10T14:42:00Z,DELA.2021.37,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2021-09-10T14:57:00Z,DELA.2021.37,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2021-09-10T15:33:00Z,DELA.2021.37,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2021-09-10T15:43:00Z,DELA.2021.37,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-04-13T13:00:00Z,DELA.2022.15,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-04-13T13:47:00Z,DELA.2022.15,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-04-13T14:52:00Z,DELA.2022.15,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-04-13T15:34:00Z,DELA.2022.15,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-04-13T16:28:00Z,DELA.2022.15,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-04-13T17:00:00Z,DELA.2022.15,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-05-02T16:38:00Z,DELA.2022.18,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-05-02T17:00:00Z,DELA.2022.18,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-05-02T17:00:00Z,DELA.2022.18,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-05-02T17:21:00Z,DELA.2022.18,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-05-02T19:12:00Z,DELA.2022.18,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-05-02T19:55:00Z,DELA.2022.18,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-06-13T14:58:00Z,DELA.2022.24,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-06-13T15:39:00Z,DELA.2022.24,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-06-13T16:34:00Z,DELA.2022.24,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-06-13T17:26:00Z,DELA.2022.24,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-06-13T22:13:00Z,DELA.2022.24,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-06-13T23:08:00Z,DELA.2022.24,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-06-30T15:47:00Z,DELA.2022.26,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-06-30T16:37:00Z,DELA.2022.26,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-06-30T17:40:00Z,DELA.2022.26,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-06-30T18:37:00Z,DELA.2022.26,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-06-30T19:20:00Z,DELA.2022.26,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-06-30T20:10:00Z,DELA.2022.26,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-07-21T14:28:00Z,DELA.2022.29,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-07-21T14:45:00Z,DELA.2022.29,DELA_011.20220721,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-07-21T15:18:00Z,DELA.2022.29,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-07-21T15:27:00Z,DELA.2022.29,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-07-21T16:11:00Z,DELA.2022.29,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-07-21T16:30:00Z,DELA.2022.29,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-08-15T14:40:00Z,DELA.2022.33,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-08-15T15:20:00Z,DELA.2022.33,NA,drag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-08-15T15:20:00Z,DELA.2022.33,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-08-15T16:14:00Z,DELA.2022.33,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-08-15T16:25:00Z,DELA.2022.33,NA,drag and flag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-08-15T17:08:00Z,DELA.2022.33,NA,drag and flag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2022-09-07T14:53:00Z,DELA.2022.36,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2022-09-07T15:30:00Z,DELA.2022.36,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2022-09-07T16:09:00Z,DELA.2022.36,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2022-09-07T16:46:00Z,DELA.2022.36,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2022-09-07T17:00:00Z,DELA.2022.36,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2022-09-07T17:00:00Z,DELA.2022.36,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2023-03-01T15:51:00Z,DELA.2023.9,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2023-03-01T16:51:00Z,DELA.2023.9,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2023-03-01T17:42:00Z,DELA.2023.9,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2023-03-01T18:00:00Z,DELA.2023.9,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2023-03-01T18:43:00Z,DELA.2023.9,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2023-03-01T19:22:00Z,DELA.2023.9,NA,drag,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2023-03-20T17:00:00Z,DELA.2023.12,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2023-03-20T18:45:00Z,DELA.2023.12,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2023-03-20T19:27:00Z,DELA.2023.12,NA,drag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2023-03-20T20:10:00Z,DELA.2023.12,NA,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2023-03-20T20:50:00Z,DELA.2023.12,NA,drag and flag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2023-03-20T21:42:00Z,DELA.2023.12,NA,drag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2023-04-10T17:00:00Z,DELA.2023.15,NA,NA,NA,NA,NA
DELA,DELA_001,distributed,woodyWetlands,24.6,2023-05-01T17:40:00Z,DELA.2023.18,NA,drag and flag,NA,NA,NA
DELA,DELA_011,distributed,woodyWetlands,29.3,2023-05-01T17:42:00Z,DELA.2023.18,DELA_011.20230501,drag,NA,NA,NA
DELA,DELA_005,distributed,woodyWetlands,26.8,2023-05-01T18:35:00Z,DELA.2023.18,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2023-05-01T18:45:00Z,DELA.2023.18,NA,drag and flag,NA,NA,NA
DELA,DELA_004,distributed,woodyWetlands,24,2023-05-01T19:18:00Z,DELA.2023.18,NA,drag,NA,NA,NA
DELA,DELA_014,distributed,evergreenForest,32.4,2023-05-01T19:58:00Z,DELA.2023.18,NA,drag and flag,NA,NA,NA
DELA,DELA_008,distributed,woodyWetlands,25.3,2023-05-22T13:36:00Z,DELA.2023.21,NA,drag and flag,NA,NA,NA
